bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,start_rating,price,seat_availability
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Apex Bus Travels,A/C Seater / Sleeper (2+2),22:15,05h 30m,03:45,3.0,699,31 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),20:20,07h 10m,03:30,2.6,695,"37 Seats available
18 Window"
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),22:25,07h 10m,05:35,2.6,695,"39 Seats available
20 Window"
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,06h 00m,05:00,2.3,530,38 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,06h 00m,03:30,2.3,539,37 Seats available
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Bhawani Travels,VE A/C Seater (2+2),14:10,05h 00m,19:10,4.4,299,"18 Seats available
9 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,CHANDRA RAJ TRAVELS,Bharat Benz A/C Sleeper (2+1),14:15,04h 35m,18:50,4.0,500,"22 Seats available
12 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),14:30,03h 52m,18:22,3.2,315,7 Seats available
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,AdBhawani Travels,A/C Seater / Sleeper (2+2),23:00,05h 30m,04:30,4.0,285,23 Seats available
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Bhawani Travels,A/C Sleeper (2+2),14:30,06h 00m,20:30,3.0,370,"14 Seats available
7 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),14:30,05h 00m,19:30,4.1,500,"22 Seats available
12 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Jain travels regd,AC Sleeper (2+1),15:15,04h 45m,20:00,3.6,500,"17 Seats available
10 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Bhawani Travels,Bharat Benz A/C Seater (2+2),16:30,04h 35m,21:05,3.2,370,"31 Seats available
14 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),16:30,04h 15m,20:45,3.2,359,27 Seats available
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Bhawani Travels,A/C Hi-Tech Seater (2+2),18:30,04h 45m,23:15,3.7,285,"21 Seats available
8 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),22:30,05h 15m,03:45,3.6,369,"27 Seats available
14 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Awadh Travels,A/C Sleeper (2+2),23:35,04h 45m,04:20,3.8,365,"40 Seats available
20 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Lucky Travels,A/C Sleeper (2+1),14:20,04h 30m,18:50,1.9,299,"46 Seats available
23 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),15:45,06h 15m,22:00,2.1,349,"30 Seats available
15 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),18:30,03h 52m,22:22,1.9,359,20 Seats available
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),23:55,05h 35m,05:30,2.0,279,"52 Seats available
27 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),18:30,05h 25m,23:55,3.9,899,"12 Seats available
6 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Vijay Tour and Travels,AC Sleeper (2+1),14:30,05h 30m,20:00,2.2,740,"34 Seats available
10 Single"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),15:40,04h 32m,20:12,2.5,759,"32 Seats available
4 Single"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),17:15,04h 35m,21:50,2.2,694,"26 Seats available
17 Window"
Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:50,04h 50m,23:40,2.2,555,"22 Seats available
9 Window"
Ajmer to Jammu (j and k),https://www.redbus.in/bus-tickets/ajmer-to-jammu,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,17h 50m,08:50,3.2,1295,"12 Seats available
3 Window"
